y_true,rf,xgb,mlp,tab
0,0.3550151343342551,0.3231575,0.3636578,0.4091503
0,0.1607766167152219,0.18049023,0.37554586,0.1407682
0,0.5193006171628126,0.55489546,0.5354023,0.5716602
1,0.2825314383161545,0.30333474,0.27018714,0.27681667
0,0.1210777050250295,0.107729144,0.05850848,0.08577171
0,0.4616988282562356,0.43352386,0.3587866,0.4705953
0,0.6393125119850082,0.66215414,0.67066836,0.7295294
0,0.0705121797785353,0.086357124,0.018337237,0.017331228
1,0.6057326242470806,0.6780151,0.67886424,0.5838487
1,0.6425491383258184,0.6197841,0.7120512,0.72127223
1,0.7129561711958201,0.7043501,0.71305984,0.73432595
1,0.6213270477301311,0.52250534,0.52369624,0.3240232
0,0.0292565057824414,0.022393137,0.0027951766,0.0053728824
1,0.681489047369162,0.801649,0.794695,0.782051
1,0.4566959623666765,0.5056071,0.49441862,0.19459836
1,0.5450869306132105,0.61325544,0.5767322,0.6085892
0,0.0268140005588232,0.013531449,0.008092784,0.009221252
1,0.5255651610709626,0.50432,0.63593054,0.6512255
0,0.0265781701696026,0.011915724,0.004524863,0.021424891
0,0.4470438566654763,0.3822034,0.37641504,0.32492414
0,0.0295008536040011,0.032142885,0.011479955,0.006451247
1,0.2852170723815768,0.29236218,0.40335625,0.30571878
0,0.0345626828213689,0.10844898,0.07502365,0.052914344
0,0.0247936022881433,0.013082021,0.005712875,0.00033684055
1,0.1246687146287725,0.26276404,0.32691562,0.13188955
1,0.655235751783672,0.7262287,0.7036637,0.75051177
0,0.0285055976258977,0.048252985,0.035008326,0.04013753
1,0.7383817630408605,0.7618282,0.7907919,0.8641349
0,0.4713113943552394,0.49729854,0.59713167,0.4228237
1,0.3673553782280976,0.43817282,0.42975566,0.43233803
0,0.0277187435581482,0.022723569,0.015079539,0.05004853
0,0.5165269109578954,0.549895,0.3280557,0.35629484
0,0.237934659056832,0.1679768,0.15602861,0.27541152
0,0.3241325889299413,0.36508542,0.29196286,0.18874963
1,0.6179396548688734,0.6597334,0.6637826,0.66030484
0,0.5967036240525981,0.55630165,0.6629087,0.6538421
1,0.468053626674613,0.47590488,0.36801487,0.41240063
0,0.4505629070973707,0.3637622,0.34821564,0.19707304
0,0.1445324294890796,0.09175913,0.043583672,0.05523154
1,0.3185011116015614,0.3412594,0.3831536,0.2830819
0,0.0297424547608976,0.023111528,0.007444235,0.019545749
0,0.0265781701696026,0.012174798,0.00055491185,0.015370376
1,0.496351667666602,0.31050012,0.3132855,0.25711483
1,0.4910563616204881,0.63629943,0.86463374,0.67991257
0,0.6559553081502567,0.6080993,0.50832707,0.34678188
0,0.3398656609094321,0.473692,0.5336747,0.39713305
1,0.6055021075509973,0.7147194,0.72331774,0.546011
1,0.3131986567672619,0.3504564,0.43161374,0.3415394
0,0.5707221351472681,0.6176636,0.6528802,0.7805478
1,0.6602994451558722,0.7083961,0.72313344,0.4041582
0,0.0746176477252302,0.04387183,0.026811725,0.002272804
1,0.6970040189492227,0.678001,0.70290804,0.5727288
1,0.6611352444123213,0.70737034,0.71702236,0.7265808
0,0.4036599180286913,0.34415442,0.07337153,0.20970698
1,0.4085315664621405,0.45136216,0.34266573,0.3455327
0,0.5617215270384965,0.502492,0.5541931,0.6192307
1,0.6077512741424111,0.6765782,0.6046186,0.68856215
0,0.4080717250153173,0.4037467,0.19905117,0.2344693
0,0.0285914588428024,0.018467866,0.0054234597,0.003987762
1,0.5331244447759339,0.53398806,0.5623938,0.5643686
1,0.6612314905672612,0.7216878,0.65432626,0.7500602
1,0.5845605927759316,0.56159663,0.67701834,0.5374897
1,0.3600642409763377,0.31056026,0.3264374,0.23257482
1,0.566340953093098,0.63247854,0.7361415,0.680965
1,0.6242899389925712,0.7302589,0.65607184,0.41924906
0,0.1734327596829731,0.0854491,0.367702,0.21324843
1,0.6728956736613395,0.6641504,0.5771565,0.76977307
1,0.7154930941314085,0.7160726,0.73307157,0.4357522
